年,月,供應商,材料名稱,數量,單位,金額,資料來源,備註,項目,據點,用電量(kWh),T&D損失比例(%),上游燃料排放估比(gCO2e/kWh),運輸類型,運具,距離(km),重量(kg),裝載率(%),廢棄物類別,數量(kg),處理方式,交通工具,夜宿(晚),交通方式,通勤人數,每人每日單趟距離(km),每月上班天數
2024,4,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.2,再生處理,,,,,,
2024,5,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1013.9,焚化/掩埋,,,,,,
2024,5,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),453.0,回收,,,,,,
2024,5,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,127.2,回收再利用,,,,,,
2024,5,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.3,再生處理,,,,,,
2024,6,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1106.2,焚化/掩埋,,,,,,
2024,6,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),451.3,回收,,,,,,
2024,6,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,98.9,回收再利用,,,,,,
2024,6,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.3,再生處理,,,,,,
2024,7,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1119.2,焚化/掩埋,,,,,,
2024,7,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),317.9,回收,,,,,,
2024,7,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,88.9,回收再利用,,,,,,
2024,7,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.6,再生處理,,,,,,
2024,8,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1072.4,焚化/掩埋,,,,,,
2024,8,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),425.4,回收,,,,,,
2024,8,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,101.8,回收再利用,,,,,,
2024,8,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.5,再生處理,,,,,,
2024,9,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,998.7,焚化/掩埋,,,,,,
2024,9,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),407.7,回收,,,,,,
2024,9,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,159.8,回收再利用,,,,,,
2024,9,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.3,再生處理,,,,,,
2024,10,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1174.8,焚化/掩埋,,,,,,
2024,10,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),368.6,回收,,,,,,
2024,10,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,118.3,回收再利用,,,,,,
2024,10,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.2,再生處理,,,,,,
2024,11,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1031.3,焚化/掩埋,,,,,,
2024,11,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),409.1,回收,,,,,,
2024,11,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,155.2,回收再利用,,,,,,
2024,11,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.4,再生處理,,,,,,
2024,12,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,一般事業廢棄物,1076.2,焚化/掩埋,,,,,,
2024,12,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,資源回收(紙/塑),402.8,回收,,,,,,
2024,12,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢木棧板,152.7,回收再利用,,,,,,
2024,12,,,,,,清運/簽收聯單,模擬資料,,,,,,,,,,,廢機油,0.3,再生處理,,,,,,
2024,1,,,,,,差旅報銷,模擬資料,,,,,,,,66.8,,,,,,自用車,2.0,,,,
2024,1,,,,,,差旅報銷,模擬資料,,,,,,,,177.6,,,,,,自用車,0.0,,,,
2024,1,,,,,,差旅報銷,模擬資料,,,,,,,,1497.3,,,,,,飛機_短程_經濟艙,0.0,,,,
2024,1,,,,,,差旅報銷,模擬資料,,,,,,,,397.6,,,,,,高鐵,1.0,,,,
2024,2,,,,,,差旅報銷,模擬資料,,,,,,,,142.7,,,,,,自用車,2.0,,,,
2024,2,,,,,,差旅報銷,模擬資料,,,,,,,,359.0,,,,,,高鐵,1.0,,,,
2024,2,,,,,,差旅報銷,模擬資料,,,,,,,,931.4,,,,,,飛機_短程_經濟艙,2.0,,,,
2024,2,,,,,,差旅報銷,模擬資料,,,,,,,,1161.0,,,,,,飛機_短程_經濟艙,1.0,,,,
2024,3,,,,,,差旅報銷,模擬資料,,,,,,,,1010.2,,,,,,飛機_短程_經濟艙,1.0,,,,
2024,3,,,,,,差旅報銷,模擬資料,,,,,,,,971.7,,,,,,飛機_短程_經濟艙,2.0,,,,
2024,3,,,,,,差旅報銷,模擬資料,,,,,,,,1341.4,,,,,,飛機_短程_經濟艙,0.0,,,,
2024,4,,,,,,差旅報銷,模擬資料,,,,,,,,293.7,,,,,,高鐵,1.0,,,,
2024,4,,,,,,差旅報銷,模擬資料,,,,,,,,148.1,,,,,,自用車,2.0,,,,
2024,4,,,,,,差旅報銷,模擬資料,,,,,,,,1152.2,,,,,,飛機_短程_經濟艙,1.0,,,,
2024,4,,,,,,差旅報銷,模擬資料,,,,,,,,104.9,,,,,,自用車,2.0,,,,
2024,5,,,,,,差旅報銷,模擬資料,,,,,,,,103.3,,,,,,自用車,0.0,,,,
2024,5,,,,,,差旅報銷,模擬資料,,,,,,,,592.0,,,,,,高鐵,0.0,,,,
2024,5,,,,,,差旅報銷,模擬資料,,,,,,,,228.2,,,,,,高鐵,2.0,,,,
2024,6,,,,,,差旅報銷,模擬資料,,,,,,,,300.2,,,,,,高鐵,2.0,,,,
2024,6,,,,,,差旅報銷,模擬資料,,,,,,,,209.8,,,,,,高鐵,2.0,,,,
2024,6,,,,,,差旅報銷,模擬資料,,,,,,,,91.1,,,,,,自用車,2.0,,,,
2024,7,,,,,,差旅報銷,模擬資料,,,,,,,,502.0,,,,,,高鐵,2.0,,,,
2024,7,,,,,,差旅報銷,模擬資料,,,,,,,,1187.6,,,,,,飛機_短程_經濟艙,0.0,,,,
2024,7,,,,,,差旅報銷,模擬資料,,,,,,,,913.9,,,,,,飛機_短程_經濟艙,2.0,,,,
2024,8,,,,,,差旅報銷,模擬資料,,,,,,,,123.4,,,,,,自用車,1.0,,,,
2024,8,,,,,,差旅報銷,模擬資料,,,,,,,,177.5,,,,,,自用車,0.0,,,,
2024,8,,,,,,差旅報銷,模擬資料,,,,,,,,165.4,,,,,,自用車,0.0,,,,
2024,9,,,,,,差旅報銷,模擬資料,,,,,,,,85.3,,,,,,自用車,1.0,,,,
2024,9,,,,,,差旅報銷,模擬資料,,,,,,,,1147.7,,,,,,飛機_短程_經濟艙,1.0,,,,
2024,9,,,,,,差旅報銷,模擬資料,,,,,,,,373.8,,,,,,高鐵,0.0,,,,
2024,9,,,,,,差旅報銷,模擬資料,,,,,,,,359.0,,,,,,高鐵,1.0,,,,
2024,10,,,,,,差旅報銷,模擬資料,,,,,,,,98.3,,,,,,自用車,2.0,,,,
2024,10,,,,,,差旅報銷,模擬資料,,,,,,,,287.1,,,,,,高鐵,0.0,,,,
2024,10,,,,,,差旅報銷,模擬資料,,,,,,,,321.5,,,,,,高鐵,2.0,,,,
2024,10,,,,,,差旅報銷,模擬資料,,,,,,,,329.3,,,,,,高鐵,1.0,,,,
2024,11,,,,,,差旅報銷,模擬資料,,,,,,,,404.9,,,,,,高鐵,0.0,,,,
2024,11,,,,,,差旅報銷,模擬資料,,,,,,,,184.9,,,,,,自用車,1.0,,,,
2024,11,,,,,,差旅報銷,模擬資料,,,,,,,,539.8,,,,,,高鐵,0.0,,,,
2024,11,,,,,,差旅報銷,模擬資料,,,,,,,,936.6,,,,,,飛機_短程_經濟艙,0.0,,,,
2024,12,,,,,,差旅報銷,模擬資料,,,,,,,,989.9,,,,,,飛機_短程_經濟艙,1.0,,,,
2024,12,,,,,,差旅報銷,模擬資料,,,,,,,,76.4,,,,,,自用車,2.0,,,,
2024,12,,,,,,差旅報銷,模擬資料,,,,,,,,200.4,,,,,,高鐵,0.0,,,,
2024,1,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,1,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,1,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,1,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,2,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,2,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,2,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,2,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,3,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,3,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,3,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,3,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,4,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,4,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,4,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,4,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,5,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,5,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,5,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,5,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,6,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,6,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,6,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,6,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,7,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,7,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,7,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,7,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,8,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,8,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,8,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,8,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,9,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,9,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,9,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,9,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,10,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,10,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,10,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,10,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,11,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,11,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,11,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,11,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,12,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,機車,36.0,9.0,22.0
2024,12,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,汽車,20.0,15.0,22.0
2024,12,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,大眾運輸,20.0,12.0,22.0
2024,12,,,,,,人資問卷/門禁,模擬資料（按人數比例）,,,,,,,,,,,,,,,,自行車/步行,4.0,2.0,22.0
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,300.8,526.3,80.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,275.6,402.1,74.0,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,287.3,293.0,75.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,300.3,341.7,76.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,102.8,430.2,83.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,324.8,310.2,78.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,218.4,262.7,57.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,299.2,390.0,69.0,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,221.2,389.2,69.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,173.4,161.9,58.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,242.5,501.7,78.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,292.9,438.1,77.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,153.8,386.0,59.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,288.0,396.8,66.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,162.5,502.2,78.4,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,216.8,441.1,76.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,255.9,440.8,74.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,331.5,167.7,55.4,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,100.6,485.7,68.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,247.7,283.8,78.4,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,49.7,224.4,63.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,266.5,404.1,75.0,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,270.7,373.3,55.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,203.1,292.4,60.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,253.5,322.2,55.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,72.5,439.6,62.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,167.2,136.0,82.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,294.4,379.0,56.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,313.5,286.1,80.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,109.4,302.9,63.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,339.9,437.1,56.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,250.2,260.1,76.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,172.4,449.1,84.4,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,246.8,297.2,72.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,311.1,394.7,72.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,192.1,462.5,59.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,241.1,347.4,58.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,227.5,366.7,67.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,214.1,392.0,67.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,66.7,207.4,56.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,355.5,331.9,72.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,186.7,393.4,74.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,191.6,419.4,67.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,403.0,360.6,77.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,257.8,368.8,70.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,247.0,285.2,69.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,263.9,418.8,56.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,248.7,332.5,64.4,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,191.8,184.2,80.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,280.5,490.9,58.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,176.9,75.4,78.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,249.5,306.3,66.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,209.8,369.5,70.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,166.4,424.2,84.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,152.1,266.9,59.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,184.1,494.8,77.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,328.7,384.8,60.4,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,248.6,316.9,63.8,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,298.6,308.3,57.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,156.5,198.1,74.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,204.5,335.7,66.0,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,263.7,427.9,69.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,362.5,388.5,82.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,141.7,287.7,70.0,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,152.0,310.7,82.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,160.9,364.9,60.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,169.0,344.7,64.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,211.1,221.0,76.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,111.3,378.2,69.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,242.2,335.8,83.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,138.8,331.8,77.0,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,155.7,247.0,84.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,233.9,242.7,77.5,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,97.1,319.3,78.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,274.5,310.0,84.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,174.4,409.5,71.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,255.0,298.9,56.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,254.7,198.2,75.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,248.1,223.3,77.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,233.4,428.5,73.7,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,218.3,317.7,75.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,177.6,405.2,75.1,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,42.3,260.1,80.6,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,76.5,321.1,63.2,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,135.8,341.8,65.3,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,266.3,216.5,63.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,205.8,327.6,84.9,,,,,,,,,
2024,1,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,91.4,238.0,82.5,,,,,,,,,
